"","equipment","manufacturer","engine_type","engines_amount","takeoff_max_weight..Lbs.","seatings_amount","year_manufacture","registration_category","registration_aviation","operation_phase","type_operation","fu","occuence_year","classification"
"1754","AIRPLANE","BEECH AIRCRAFT","PISTON",2,5000,6,1974,"TPP","PRIVATE","LANDING","PRIVATE","AM",2014,"SERIOUS INCIDENT"
"1755","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2799,5,1967,"TPP","PRIVATE","TAKEOFF","PRIVATE","PE",2014,"ACCIDENT"
"1756","AIRPLANE","PIPER AIRCRAFT","PISTON",1,2899,1,1976,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","PR",2014,"ACCIDENT"
"1757","ULTRALIGHT","***","PISTON",1,1146,2,2006,"PET","EXPERIMENTAL","TRAFFIC CIRCUIT","EXPERIMENTAL","RS",2014,"ACCIDENT"
"1758","ULTRALIGHT","***","UNKNOWN",0,0,0,0,"PET","EXPERIMENTAL","UNKNOWN","EXPERIMENTAL","PI",2014,"ACCIDENT"
"1759","AIRPLANE","ROCKWELL","TURBOPROP",2,8575,NA,0,"TPP","PRIVATE","TAKEOFF","PRIVATE","PI",2014,"ACCIDENT"
"1760","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,1455,2,1963,"PRI","INSTRUCTION","TAXI","INSTRUCTION","SP",2014,"ACCIDENT"
"1761","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3000,4,1977,"TPP","PRIVATE","CRUISE","PRIVATE","PA",2014,"ACCIDENT"
"1762","ULTRALIGHT","CARLOS GILBERTO FRAGA MARQUES","PISTON",1,1322,2,2012,"PET","EXPERIMENTAL","MANEUVER","EXPERIMENTAL","MG",2014,"SERIOUS INCIDENT"
"1763","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1991,"PRI","INSTRUCTION","LANDING","INSTRUCTION","PR",2014,"SERIOUS INCIDENT"
"1764","AIRPLANE","AERO BOERO","PISTON",1,1697,3,1990,"PRI","INSTRUCTION","LOW ALTITUDE NAVIGATION","INSTRUCTION","RS",2014,"SERIOUS INCIDENT"
"1765","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,1668,2,1979,"PRI","INSTRUCTION","TAKEOFF","INSTRUCTION","SP",2014,"SERIOUS INCIDENT"
"1766","AIRPLANE","PIPER AIRCRAFT","PISTON",2,4750,6,1996,"TPP","PRIVATE","LANDING","PRIVATE","MG",2014,"SERIOUS INCIDENT"
"1767","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2200,4,1950,"TPP","PRIVATE","TAKEOFF","PRIVATE","SP",2014,"SERIOUS INCIDENT"
"1768","HELICOPTER","AGUSTA","TURBOSHAFT",2,14991,14,2009,"TPX","AEROTAXI","CRUISE","AEROTAXI","RJ",2014,"SERIOUS INCIDENT"
"1769","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1993,"PRI","INSTRUCTION","ASCENSION","INSTRUCTION","SC",2014,"SERIOUS INCIDENT"
"1770","AIRPLANE","DIAMOND AIRCRAFT","PISTON",1,1763,2,2012,"PRI","INSTRUCTION","RUN AFTER LANDING","INSTRUCTION","SP",2014,"SERIOUS INCIDENT"
"1771","ULTRALIGHT","***","PISTON",1,1212,2,2009,"PET","EXPERIMENTAL","TAKEOFF","EXPERIMENTAL","MG",2014,"ACCIDENT"
"1772","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,1371,2,1991,"PRI","INSTRUCTION","MANEUVER","INSTRUCTION","SP",2014,"ACCIDENT"
"1773","ULTRALIGHT","***","PISTON",1,1433,2,2009,"PET","EXPERIMENTAL","RUSH IN THE AIR","EXPERIMENTAL","ES",2014,"ACCIDENT"
"1774","ULTRALIGHT","ISMAEL FERNANDES NUNES JUNIOR","PISTON",1,925,2,2011,"PET","EXPERIMENTAL","LANDING","EXPERIMENTAL","SP",2014,"ACCIDENT"
"1775","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2000,"TPP","PRIVATE","SPECIALIZED","AGRICULTURAL","PI",2014,"ACCIDENT"
"1776","AIRPLANE","BEECH AIRCRAFT","PISTON",1,3836,6,1991,"TPP","PRIVATE","CRUISE","PRIVATE","BA",2014,"ACCIDENT"
"1777","AIRPLANE","PIPER AIRCRAFT","PISTON",1,2899,1,1970,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","SP",2014,"ACCIDENT"
"1778","AIRPLANE","EMBRAER","PISTON",1,3968,1,2011,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","MG",2014,"ACCIDENT"
"1779","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1979,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","PE",2014,"ACCIDENT"
"1780","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3600,6,1974,"TPP","PRIVATE","ASCENSION","PRIVATE","MS",2014,"ACCIDENT"
"1781","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,2400,4,1998,"TPP","PRIVATE","TAKEOFF","PRIVATE","PR",2014,"ACCIDENT"
"1782","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,2398,4,1997,"TPP","PRIVATE","TAKEOFF","PRIVATE","SP",2014,"ACCIDENT"
"1783","AIRPLANE","DIAMOND AIRCRAFT","PISTON",2,4188,4,2010,"TPP","PRIVATE","TAKEOFF","PRIVATE","SP",2014,"ACCIDENT"
"1784","HELICOPTER","EUROCOPTER FRANCE","TURBOSHAFT",2,24250,0,2013,"TPX","AEROTAXI","HOVERING","AEROTAXI","RJ",2014,"ACCIDENT"
"1785","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1975,"TPP","PRIVATE","SPECIALIZED","AGRICULTURAL","GO",2014,"ACCIDENT"
"1786","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1985,"SAE-AG","AGRICULTURAL","FINAL STRETCH","AGRICULTURAL","RS",2014,"ACCIDENT"
"1787","AIRPLANE","EMBRAER","PISTON",1,3968,1,2008,"TPP","PRIVATE","SPECIALIZED","AGRICULTURAL","RS",2014,"ACCIDENT"
"1788","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1999,"TPP","PRIVATE","SPECIALIZED","AGRICULTURAL","MT",2014,"ACCIDENT"
"1789","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1987,"SAE-AG","AGRICULTURAL","RUN AFTER LANDING","AGRICULTURAL","RS",2014,"ACCIDENT"
"1790","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,2550,4,1980,"PRI","INSTRUCTION","RUN AFTER LANDING","INSTRUCTION","SP",2014,"SERIOUS INCIDENT"
"1791","AIRPLANE","PIPER AIRCRAFT","PISTON",1,3600,6,1995,"TPP","PRIVATE","RUN AFTER LANDING","PRIVATE","MT",2014,"SERIOUS INCIDENT"
"1792","AIRPLANE","PIPER AIRCRAFT","PISTON",1,2899,1,1965,"TPP","PRIVATE","TAKEOFF","PRIVATE","MG",2014,"ACCIDENT"
"1793","HELICOPTER","HELIBRAS","TURBOSHAFT",1,4299,6,1989,"M14","MULTIPLE","CRUISE","UNKNOWN","SP",2014,"ACCIDENT"
"1794","AIRPLANE","AIR TRACTOR","TURBOPROP",1,8000,1,2013,"TPP","PRIVATE","SPECIALIZED","AGRICULTURAL","MT",2014,"ACCIDENT"
"1795","AIRPLANE","CIRRUS DESIGN","PISTON",1,3399,4,2008,"TPP","PRIVATE","CRUISE","PRIVATE","MT",2014,"ACCIDENT"
"1796","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1977,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","MG",2014,"ACCIDENT"
"1797","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1993,"PRI","INSTRUCTION","TAKEOFF","INSTRUCTION","RS",2014,"ACCIDENT"
"1798","AIRPLANE","AIR TRACTOR","TURBOPROP",1,8000,1,2012,"TPP","PRIVATE","RUN AFTER LANDING","AGRICULTURAL","MT",2014,"ACCIDENT"
"1799","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2200,4,1960,"TPP","PRIVATE","TRAFFIC CIRCUIT","PRIVATE","MT",2014,"ACCIDENT"
"1800","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1992,"PRI","INSTRUCTION","RUN AFTER LANDING","INSTRUCTION","PR",2014,"ACCIDENT"
"1801","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1977,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","RS",2014,"ACCIDENT"
"1802","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1987,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","PR",2014,"ACCIDENT"
"1803","AIRPLANE","PIPER AIRCRAFT","TURBOPROP",1,5092,6,2012,"TPP","PRIVATE","TAKEOFF","PRIVATE","PA",2014,"ACCIDENT"
"1804","AIRPLANE","BEECH AIRCRAFT","PISTON",2,5399,6,1976,"TPP","PRIVATE","LANDING","PRIVATE","AM",2014,"ACCIDENT"
"1805","AIRPLANE","EMBRAER","PISTON",2,4570,7,1979,"TPP","PRIVATE","TRAFFIC CIRCUIT","PRIVATE","GO",2014,"SERIOUS INCIDENT"
"1806","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,1668,2,1981,"PRI","INSTRUCTION","TRAFFIC CIRCUIT","INSTRUCTION","GO",2014,"SERIOUS INCIDENT"
"1807","AIRPLANE","BEECH AIRCRAFT","PISTON",1,3417,6,1961,"TPP","PRIVATE","CRUISE","PRIVATE","MS",2014,"ACCIDENT"
"1808","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2006,"TPP","PRIVATE","LOW ALTITUDE NAVIGATION","AGRICULTURAL","RS",2014,"ACCIDENT"
"1809","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3800,6,1973,"TPP","PRIVATE","DESCEND","PRIVATE","MG",2014,"ACCIDENT"
"1810","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1990,"PRI","INSTRUCTION","LANDING","INSTRUCTION","SP",2014,"SERIOUS INCIDENT"
"1811","ULTRALIGHT","JOAO LUIZ FAUSTINO","PISTON",1,925,2,2011,"PET","EXPERIMENTAL","LANDING","PRIVATE","SP",2013,"ACCIDENT"
"1812","AIRPLANE","CESSNA AIRCRAFT","UNKNOWN",NA,3800,NA,1978,"TPP","PRIVATE","LANDING","PRIVATE","MT",2013,"ACCIDENT"
"1813","ULTRALIGHT","***","PISTON",1,1587,1,2008,"PET","EXPERIMENTAL","LANDING","PRIVATE","MG",2015,"ACCIDENT"
"1814","ULTRALIGHT","***","PISTON",1,1078,2,2005,"PET","EXPERIMENTAL","TAKEOFF","PRIVATE","SP",2015,"ACCIDENT"
"1815","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3300,1,1968,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","RS",2015,"ACCIDENT"
"1816","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2002,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","MA",2015,"ACCIDENT"
"1817","AIRPLANE","AIR TRACTOR","TURBOPROP",1,8000,1,2008,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","MG",2015,"ACCIDENT"
"1818","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1976,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","MT",2015,"ACCIDENT"
"1819","ULTRALIGHT","EDRA INDUSTRIA AERONAUTICA LTDA","PISTON",1,1322,2,2012,"PET","EXPERIMENTAL","ASCENSION","PRIVATE","PR",2015,"ACCIDENT"
"1820","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2001,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","RS",2015,"ACCIDENT"
"1821","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,4199,1,1981,"SAE-AG","AGRICULTURAL","MANEUVER","AGRICULTURAL","PI",2015,"ACCIDENT"
"1822","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3800,6,1974,"TPP","PRIVATE","CRUISE","PRIVATE","MS",2015,"ACCIDENT"
"1823","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,2500,4,2006,"TPP","PRIVATE","CRUISE","PRIVATE","PR",2015,"ACCIDENT"
"1824","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3000,4,1975,"TPP","PRIVATE","TAKEOFF","PRIVATE","GO",2015,"ACCIDENT"
"1825","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2555,4,1962,"TPP","PRIVATE","LOW ALTITUDE NAVIGATION","PRIVATE","RR",2015,"ACCIDENT"
"1826","AIRPLANE","EMBRAER","PISTON",1,3968,1,2012,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","RS",2015,"ACCIDENT"
"1827","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,1369,2,1990,"PRI","INSTRUCTION","TAKEOFF","INSTRUCTION","MG",2015,"ACCIDENT"
"1828","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,2500,4,2006,"TPP","PRIVATE","TAKEOFF","PRIVATE","SP",2015,"ACCIDENT"
"1829","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,1673,2,1981,"PRI","INSTRUCTION","LANDING","INSTRUCTION","SC",2015,"ACCIDENT"
"1830","ULTRALIGHT","***","PISTON",1,1322,NA,2014,"PET","EXPERIMENTAL","CRUISE","PRIVATE","BA",2015,"SERIOUS INCIDENT"
"1831","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",2,4750,6,1985,"TPX","AEROTAXI","RUN AFTER LANDING","AEROTAXI","SC",2015,"SERIOUS INCIDENT"
"1832","AIRPLANE","RAYTHEON AIRCRAFT","PISTON",2,5500,6,2006,"TPP","PRIVATE","TAXI","PRIVATE","RS",2015,"SERIOUS INCIDENT"
"1833","AIRPLANE","EMBRAER","TURBOPROP",2,12500,19,1987,"TPX","AEROTAXI","TAXI","AEROTAXI","BA",2015,"SERIOUS INCIDENT"
"1834","HELICOPTER","SIKORSKY AIRCRAFT","TURBOSHAFT",2,11699,14,2007,"TPX","AEROTAXI","TAXI","AEROTAXI","BA",2015,"SERIOUS INCIDENT"
"1835","HELICOPTER","EUROCOPTER FRANCE","TURBOSHAFT",2,24250,21,2010,"TPX","AEROTAXI","TAXI","AEROTAXI","RJ",2015,"SERIOUS INCIDENT"
"1836","AIRPLANE","PIPER AIRCRAFT","PISTON",1,2149,2,1973,"PRI","INSTRUCTION","LANDING","INSTRUCTION","SP",2011,"SERIOUS INCIDENT"
"1837","ULTRALIGHT","JOAO L TEIXEIRA","PISTON",1,1587,2,2008,"PET","EXPERIMENTAL","CRUISE","PRIVATE","PR",2015,"SERIOUS INCIDENT"
"1838","AIRPLANE","PIPER AIRCRAFT","PISTON",1,2149,2,1973,"PRI","INSTRUCTION","MANEUVER","INSTRUCTION","RS",2015,"SERIOUS INCIDENT"
"1839","HELICOPTER","AGUSTA","TURBOSHAFT",2,14991,17,2006,"TPX","AEROTAXI","CRUISE","AEROTAXI","RJ",2015,"SERIOUS INCIDENT"
"1840","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1988,"PRI","INSTRUCTION","TAKEOFF","INSTRUCTION","MG",2015,"SERIOUS INCIDENT"
"1841","AIRPLANE","BEECH AIRCRAFT","PISTON",2,5299,6,1980,"TPP","PRIVATE","RUN AFTER LANDING","PRIVATE","MS",2015,"ACCIDENT"
"1842","ULTRALIGHT","***","PISTON",1,1212,2,2008,"PET","EXPERIMENTAL","TAKEOFF","PRIVATE","PR",2015,"ACCIDENT"
"1843","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1985,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","PR",2015,"ACCIDENT"
"1844","AIRPLANE","EMBRAER","PISTON",1,3968,1,2011,"SAE-AG","AGRICULTURAL","GROUND OPERATION","AGRICULTURAL","***",2015,"ACCIDENT"
"1845","AIRPLANE","EMBRAER","PISTON",2,4570,6,1980,"TPP","PRIVATE","DESCEND","PRIVATE","MS",2014,"SERIOUS INCIDENT"
"1846","AIRPLANE","CIRRUS DESIGN","PISTON",1,3399,4,2003,"TPP","PRIVATE","TAKEOFF","PRIVATE","SC",2015,"ACCIDENT"
"1847","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3600,6,1973,"TPX","AEROTAXI","TAKEOFF","AEROTAXI","RR",2015,"ACCIDENT"
"1848","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2949,4,1974,"TPP","PRIVATE","CRUISE","PRIVATE","MG",2015,"ACCIDENT"
"1849","AIRPLANE","CIA AERONAUTICA PAULISTA","PISTON",1,1294,2,1947,"PRI","INSTRUCTION","MANEUVER","INSTRUCTION","SP",2015,"ACCIDENT"
"1850","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,1369,2,1997,"PRI","INSTRUCTION","VERTICAL TAKEOFF","PRIVATE","RJ",2015,"ACCIDENT"
"1851","AIRPLANE","CIA AERONAUTICA PAULISTA","PISTON",1,1294,2,1946,"PRI","INSTRUCTION","UNKNOWN","INSTRUCTION","PR",2015,"ACCIDENT"
"1852","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3798,6,1973,"TPX","AEROTAXI","TAKEOFF","AEROTAXI","PA",2015,"ACCIDENT"
"1853","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,1455,2,1960,"PRI","INSTRUCTION","LANDING","INSTRUCTION","SP",2015,"ACCIDENT"
"1854","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3800,6,1973,"TPP","PRIVATE","TRAFFIC CIRCUIT","PRIVATE","AM",2015,"ACCIDENT"
"1855","UNKNOWN","***","UNKNOWN",0,0,0,0,"PEX","EXPERIMENTAL","TAKEOFF","EXPERIMENTAL","SP",2014,"ACCIDENT"
"1856","AIRPLANE","CESSNA AIRCRAFT","TURBOPROP",1,8750,11,1993,"TPX","AEROTAXI","RUN AFTER LANDING","AEROTAXI","AM",2015,"SERIOUS INCIDENT"
"1857","HELICOPTER","ROBINSON HELICOPTER","PISTON",1,1369,2,1995,"PRI","INSTRUCTION","MANEUVER","INSTRUCTION","RJ",2015,"SERIOUS INCIDENT"
"1858","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2949,4,1974,"TPP","PRIVATE","RUN AFTER LANDING","PRIVATE","PB",2015,"ACCIDENT"
"1859","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2005,"TPP","PRIVATE","MANEUVER","AGRICULTURAL","BA",2015,"SERIOUS INCIDENT"
"1860","AIRPLANE","AIR TRACTOR","TURBOPROP",1,8000,1,2012,"TPP","PRIVATE","LANDING","AGRICULTURAL","BA",2015,"SERIOUS INCIDENT"
"1861","ULTRALIGHT","***","UNKNOWN",0,0,0,0,"PET","EXPERIMENTAL","TRAFFIC CIRCUIT","PRIVATE","RN",2015,"ACCIDENT"
"1862","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2007,"TPP","PRIVATE","MANEUVER","AGRICULTURAL","MT",2015,"ACCIDENT"
"1863","AIRPLANE","EMBRAER","PISTON",1,3968,1,2012,"SAE-AG","AGRICULTURAL","SPECIALIZED","AGRICULTURAL","GO",2015,"ACCIDENT"
"1864","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2949,5,1974,"TPP","PRIVATE","ASCENSION","PRIVATE","MG",2015,"ACCIDENT"
"1865","ULTRALIGHT","***","PISTON",1,919,2,1998,"PET","EXPERIMENTAL","MANEUVER","PRIVATE","MT",2015,"ACCIDENT"
"1866","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1984,"SAE-AG","AGRICULTURAL","UNKNOWN","AGRICULTURAL","MA",2015,"ACCIDENT"
"1867","AIRPLANE","PIPER AIRCRAFT","TURBOPROP",1,3600,NA,1983,"TPP","PRIVATE","LANDING","PRIVATE","PR",2015,"ACCIDENT"
"1868","ULTRALIGHT","AEROBRAVO LTDA","PISTON",1,1102,0,0,"PET","EXPERIMENTAL","UNKNOWN","PRIVATE","SC",2015,"ACCIDENT"
"1869","ULTRALIGHT","MARCO AUGUSTO SCOBOZA GULIN","PISTON",1,925,2,2010,"PET","EXPERIMENTAL","CRUISE","PRIVATE","SP",2015,"ACCIDENT"
"1870","ULTRALIGHT","MAULE AIRCRAFT","PISTON",1,0,0,0,"PET","EXPERIMENTAL","UNKNOWN","PRIVATE","SP",2015,"ACCIDENT"
"1871","AIRPLANE","***","UNKNOWN",NA,0,NA,0,"TPP","PRIVATE","MANEUVER","AGRICULTURAL","MT",2015,"ACCIDENT"
"1872","AIRPLANE","PIPER AIRCRAFT","PISTON",2,4750,6,2006,"TPP","PRIVATE","DESCEND","PRIVATE","CE",2015,"ACCIDENT"
"1873","HELICOPTER","EUROCOPTER FRANCE","TURBOSHAFT",2,10846,10,2010,"TPP","PRIVATE","CRUISE","PRIVATE","SP",2015,"ACCIDENT"
"1874","AIRPLANE","PIPER AIRCRAFT","PISTON",2,4199,6,1972,"PRI","INSTRUCTION","RUSH ON THE GROUND","INSTRUCTION","SC",2015,"ACCIDENT"
"1875","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,1668,2,1978,"PRI","INSTRUCTION","MANEUVER","INSTRUCTION","SP",2015,"ACCIDENT"
"1876","AIRPLANE","AERO BOERO","PISTON",1,1697,2,1991,"PRI","INSTRUCTION","LANDING","INSTRUCTION","PR",2015,"ACCIDENT"
"1877","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3800,6,1973,"TPP","PRIVATE","UNKNOWN","PRIVATE","PI",2015,"ACCIDENT"
"1878","AIRPLANE","CIA AERONAUTICA PAULISTA","PISTON",1,1294,2,1946,"PRI","INSTRUCTION","TAXI","INSTRUCTION","SP",2015,"SERIOUS INCIDENT"
"1879","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,2749,4,1980,"TPP","PRIVATE","TAKEOFF","PRIVATE","SP",2015,"SERIOUS INCIDENT"
"1880","AIRPLANE","BEECH AIRCRAFT","PISTON",1,3600,6,1969,"TPP","PRIVATE","LANDING","PRIVATE","PR",2015,"SERIOUS INCIDENT"
"1881","AIRPLANE","AIRBUS INDUSTRIE","JET",2,169755,184,2008,"TPR","REGULAR","LANDING","REGULAR","DF",2015,"SERIOUS INCIDENT"
"1882","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2550,NA,NA,"PRI","INSTRUCTION","TAXI","INSTRUCTION","GO",2015,"SERIOUS INCIDENT"
"1883","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3800,6,1976,"TPP","PRIVATE","FINAL APPROXIMATION","PRIVATE","PA",2015,"ACCIDENT"
"1884","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,2005,"SAE-AG","AGRICULTURAL","TAKEOFF","AGRICULTURAL","SP",2015,"ACCIDENT"
"1885","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,1294,2,1964,"PRI","INSTRUCTION","TRAFFIC CIRCUIT","INSTRUCTION","SP",2015,"ACCIDENT"
"1886","AIRPLANE","AERO BOERO","PISTON",1,1697,3,1990,"PRI","INSTRUCTION","LANDING","INSTRUCTION","PR",2015,"ACCIDENT"
"1887","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,3968,1,1976,"SAE-AG","AGRICULTURAL","MANEUVER","AGRICULTURAL","MT",2015,"ACCIDENT"
"1888","AIRPLANE","AMERICAN CHAMPION","PISTON",1,1798,2,1997,"PRI","INSTRUCTION","TRAFFIC CIRCUIT","INSTRUCTION","SP",2015,"ACCIDENT"
"1889","AIRPLANE","PIPER AIRCRAFT","PISTON",2,4750,6,1999,"TPP","PRIVATE","RUN AFTER LANDING","PRIVATE","TO",2015,"SERIOUS INCIDENT"
"1890","ULTRALIGHT","INPAER INDUSTRIA PAULISTA E AERONÁUTICA","PISTON",1,1322,2,2012,"PET","EXPERIMENTAL","DESCEND","PRIVATE","RJ",2015,"ACCIDENT"
"1891","ULTRALIGHT","AVENOR AUGUSTO MONTANDON","PISTON",1,1653,2,2010,"PET","EXPERIMENTAL","TAKEOFF","PRIVATE","RJ",2015,"ACCIDENT"
"1892","ULTRALIGHT","***","PISTON",1,1433,2,2005,"PET","EXPERIMENTAL","FINAL APPROXIMATION","PRIVATE","GO",2015,"ACCIDENT"
"1893","ULTRALIGHT","***","PISTON",1,936,2,2006,"PET","EXPERIMENTAL","DESCEND","PRIVATE","SP",2015,"ACCIDENT"
"1894","AIRPLANE","PIPER AIRCRAFT","PISTON",1,2899,1,1966,"SAE-AG","AGRICULTURAL","LOW ALTITUDE NAVIGATION","AGRICULTURAL","PR",2015,"ACCIDENT"
"1895","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,2799,4,1976,"TPP","PRIVATE","UNKNOWN","PRIVATE","PA",2015,"ACCIDENT"
"1896","AIRPLANE","CIRRUS DESIGN","PISTON",1,3600,5,2013,"TPP","PRIVATE","CRUISE","PRIVATE","PR",2015,"ACCIDENT"
"1897","AIRPLANE","MAULE AIRCRAFT","PISTON",1,2500,4,1990,"TPP","PRIVATE","LANDING","PRIVATE","SE",2015,"ACCIDENT"
"1898","AIRPLANE","***","PISTON",1,1675,2,2005,"PET","EXPERIMENTAL","CRUISE","PRIVATE","RS",2015,"ACCIDENT"
"1899","ULTRALIGHT","ESC RIB PRET DE PIL VEIC AUTOPROPULSADO","PISTON",1,1212,2,2011,"PET","EXPERIMENTAL","CRUISE","PRIVATE","MG",2015,"ACCIDENT"
"1900","AIRPLANE","ROBERTO VENICIO LIMA DANTAS","PISTON",1,2698,4,2010,"PET","EXPERIMENTAL","ASCENSION","PRIVATE","ES",2015,"ACCIDENT"
"1901","AIRPLANE","EMBRAER","PISTON",1,3968,NA,2014,"SAE-AG","AGRICULTURAL","RUN AFTER LANDING","AGRICULTURAL","MT",2015,"ACCIDENT"
"1902","HELICOPTER","HELIBRAS","TURBOSHAFT",1,4960,6,2012,"ADE","DIRECT ADMINISTRATION","RUSH IN THE AIR","POLICIAL","AL",2015,"SERIOUS INCIDENT"
"1903","AIRPLANE","PIPER AIRCRAFT","TURBOPROP",0,4570,6,1978,"TPP","PRIVATE","LANDING","PRIVATE","GO",2015,"ACCIDENT"
"1904","AIRPLANE","NEIVA INDUSTRIA AERONAUTICA","PISTON",1,2899,4,1981,"TPP","PRIVATE","CRUISE","PRIVATE","MG",2015,"ACCIDENT"
"1905","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3600,6,1975,"TPX","AEROTAXI","LANDING","AEROTAXI","RR",2015,"ACCIDENT"
"1906","AIRPLANE","EMBRAER","TURBOPROP",2,8000,10,1990,"TPX","AEROTAXI","CRUISE","AEROTAXI","MS",2015,"ACCIDENT"
"1907","AIRPLANE","CESSNA AIRCRAFT","PISTON",1,3800,6,1975,"TPP","PRIVATE","UNKNOWN","PRIVATE","PA",2015,"ACCIDENT"
"1908","AIRPLANE","PIPER AIRCRAFT","PISTON",2,4750,6,1986,"TPP","PRIVATE","LANDING","PRIVATE","MG",2015,"ACCIDENT"
